Molecule Name,SMILES,% inhibition of HepG2 cell line: PCT_INHIB_HEPG2 (%)
TCMDC-138471,COc1cc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC,15
TCMDC-138489,CN1CCN(Cc2cccc(-c3ccc4c(Nc5ccc(Oc6cccnc6)cc5)ccnc4c3)c2)CC1,15
TCMDC-138528,COc1ccc(Cn2c(Nc3cccc(C(F)(F)F)c3)nc3cc(C(=O)NCCCN(C)C)ccc23)cc1Cl,15
TCMDC-138590,Cl.CC(=O)Nc1cccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)c1,15
TCMDC-138600,Cl.NC(=O)c1cccc(Nc2nccc(Nc3ccc(Oc4ccc5ccccc5c4)cc3)n2)c1,15
TCMDC-138668,Cl.CCCN1CCC=C(c2cccc(Nc3nccc(Nc4cc(OC)ccc4C)n3)c2)C1,15
TCMDC-138785,Fc1cccc(COc2ccc(Nc3ncnc4sc(C#CCNC5CCC5)cc34)cc2Cl)c1,15
TCMDC-138796,O=C(NCCCCN1CCC(n2cnc3ccccc23)CC1)c1ccc(-c2ccc(C#N)cc2)cc1,15
TCMDC-138934,Cl.COc1ccc(CNC(=N)Nc2nc(-c3ccc(OCCCn4ccnc4)cc3)cs2)cc1,15
TCMDC-138940,CC(C)OP(=O)(OC(C)C)C(=Cc1cc(C)c(O)c2ccccc12)P(=O)(OC(C)C)OC(C)C,15
TCMDC-138961,OC(=O)/C=C\C(O)=O.NC(=N)NN=Cc1c[nH]c2ccc(-c3ccccc3)cc12,15
TCMDC-138973,Nc1cc(C=Cc2ccc(O)cc2)nc2ccccc12,15
TCMDC-138984,Cc1nc(N)nc(N)c1-c1ccc(Cl)cc1,15
TCMDC-139001,CC(=O)N[C@H]1[C@@H](O)C(C)(C)Oc2ccc(C(C)=O)cc21,15
TCMDC-139012,CCCCN(CCCC)CCNC(=O)c1cccc(NC(=O)N2CCc3cc(SC)c(C(F)(F)F)cc32)c1,15
TCMDC-139039,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cncnc3)c1)CC2,15
TCMDC-139102,O=C(NCCN1CCCCC1)c1cc2cc(-c3ccccc3)ccc2n1S(=O)(=O)c1ccccc1,15
TCMDC-139126,Cl.CN(C)CCn1ccc2ccc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)cc12,15
TCMDC-139181,CCCCCCCN1CCC(CC(=O)Nc2ccnc3ccc(OC)cc23)CC1,15
TCMDC-139375,Cl.Clc1cc(Cl)cc(NC(=O)Nc2ccnc3ccccc23)c1,15
TCMDC-139482,Cc1[nH]c2ccccc2c1C1CCN(CC2CCC(NC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)CC1,15
TCMDC-139509,Cc1ccc(CN2CCN(c3cc4c(cc3Cl)CCN4C(=O)Cc3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)cc3)CC2)cc1,15
TCMDC-139600,Clc1ccc(/C=C/C(=O)Nc2cccc(CN3CCC(c4c[nH]c5ccccc45)CC3)c2)cc1Cl,15
TCMDC-139624,Cc1n[nH]c(C)c1C1CCN(CC2CCC(NC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)CC1,15
TCMDC-139683,Cl.Cn1c(/C=C/C(=O)NC2CCC(CCN3CCc4ccc(C#N)cc4CC3)CC2)cc2ccccc12,15
TCMDC-139732,Cl.CCOc1ccc(C(=O)Nc2cc(Br)c3c(c2)CNCC3)cc1C(F)(F)F,15
TCMDC-139749,CN(C)c1ccnc2ccc(NC(=O)Nc3ccnc4ccccc34)cc12,15
TCMDC-139928,CC(Cc1ccc(Cl)cc1)Nc1nc(NC2CCCC2)nc(N2CCC(C#N)(c3ccccc3)CC2)n1,15
TCMDC-139932,COc1ccc(C=CC(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1OC,15
TCMDC-139932,COc1ccc(C=CC(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1OC,14
TCMDC-140095,COc1cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)ccc1-c1nc2cc(Cl)c(F)cc2[nH]1,15
TCMDC-140125,Cc1[nH]c2ccc(NS(C)(=O)=O)cc2c1C1CCN(CC2CCN(C(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)CC1,15
TCMDC-140223,Oc1cc(C#N)ccc1NC(NC1Cc2ccccc2C1)=Nc1cccc(Cl)c1Cl,15
TCMDC-140254,OC(=O)C(F)(F)F.CC(C)N(CCOc1ccc2c(c1)N(C(=O)Nc1ccc(Cl)c(Cl)c1)CC2)C(C)C,15
TCMDC-140280,OC(=O)C(F)(F)F.Cc1cc(CN2CC[C@H](NC(=O)c3ccc(Cl)c(Cl)c3)C2)ccc1OCCN1CCNCC1,15
TCMDC-140304,OC(CNCc1ccccc1O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,15
TCMDC-140362,Cc1ccc2cc(NCCCCCCCCON3C(N)=NC(N)=NC34CCCCC4)ccc2n1,15
TCMDC-140381,CC[C@H](NC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2cc(O)ccc12)c1ccccc1,15
TCMDC-140400,O=C(NC1CCN(Cc2ccccc2)CC1)C=Cc1ccc(-c2nc3ccccc3[nH]2)cc1,15
TCMDC-140436,Cc1cc2nc(-c3ccc(/C=C/C(=O)NCCCc4ccccc4)cc3)[nH]c2cc1C,15
TCMDC-140789,OC(=O)C(F)(F)F.O=C(NCc1cccc2ccccc12)c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,15
TCMDC-140965,Cc1[nH]c2ccccc2c1C1=CCN(CCN2CCOc3c(Br)cccc3C2=O)CC1,15
TCMDC-140996,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)C(N4CCN(c5ccc(F)cc5)CC4)c4cc5ccccc5o4)CC3)c2c1,15
TCMDC-141004,Cc1[nH]c2cc(F)ccc2c1C1=CCN(CCCCC2(C)C(=O)Nc3c2cccc3F)CC1,15
TCMDC-141011,OC(=O)C(O)=O.COc1ccc2nccc([C@@H](O)CN3CCC(NCc4ccc5n(C(C)C)nnc5c4)CC3)c2c1,15
TCMDC-141035,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)[C@@H]4Cc5ccccc5CN4C(=O)OC(C)(C)C)CC3)c2c1,15
TCMDC-141090,CC(C)CCNC(=O)C1Cc2c([nH]c3ccc(C)cc23)C2(CCN(Cc3ccccc3)CC2)N1,15
TCMDC-141096,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2cc(F)ccc12,15
TCMDC-141111,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)Cc4cccc5c(Br)cccc45)CC3)c2c1,15
TCMDC-141183,Brc1ccc2[nH]c3c(c2c1)CC(C(=O)NCc1ccccc1)NC31CCN(Cc2ccccc2)CC1,15
TCMDC-141185,CNC(=O)C1Cc2c([nH]c3ccc(Br)cc23)C2(CCN(CCc3ccccc3)CC2)N1,15
TCMDC-141191,Cl.CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(-c2cccc(C)c2)nc2ccc(OC)cc12,15
TCMDC-141210,OC(=O)C(F)(F)F.O=N(=O)c1cccc(CNCC2CCN(CCc3ccccc3)CC2)c1,15
TCMDC-141219,COc1cc(-c2ccccc2)ccc1C(=O)Nc1ccc2c(c1)N(C)CCC2,15
TCMDC-141260,CCCNC(=O)C1Cc2c([nH]c3cc(Br)ccc23)C2(CCN(CCc3ccccc3)CC2)N1,15
TCMDC-141290,OC(=O)C(F)(F)F.Clc1cc2cc(-c3cccc(C(=O)NC4CCN(Cc5ccccc5)CC4)c3)[nH]c2cc1Cl,15
TCMDC-141298,CC(C)CC(C)NC(=O)C1Cc2c([nH]c3cc(Cl)ccc23)C2(CCN(CCc3ccccc3)CC2)N1,15
TCMDC-141307,Cc1c(CNCCCNc2nc3ccccc3[nH]2)sc(C(F)=C)c1Br,15
TCMDC-141415,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1cc(N2CCC(O)CC2)nc2ccc(OC)cc12,15
TCMDC-141473,Cl.COc1ccc2nccc(N(C)CC3(O)CCN(CCc4ccc5c(c4)OCCO5)CC3)c2n1,15
TCMDC-141565,COc1ccc(CNC(=O)C2Cc3ccccc3CN2Cc2ccc3ccccc3c2)cc1,15
TCMDC-141602,OC(=O)C(F)(F)F.CN1CCN(CCCN(Cc2csc(-c3ccc(CNCc4ccccc4)cc3)n2)S(=O)(=O)c2ccc(C)cc2)CC1,15
TCMDC-141621,OC(=O)C(F)(F)F.Cn1nc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2cnc(NCCc3c[nH]cn3)nc12,15
TCMDC-141640,OC(=O)C(F)(F)F.CCCCNCc1ccc(-c2nc(CN(C3Cc4ccccc4C3)C(=O)Nc3cc(N(=O)=O)ccc3F)cs2)cc1,15
TCMDC-141656,OC(=O)C(F)(F)F.C(CN1CCCC1)Oc1ccc(CNC2CCN(CC3CCCCC3)CC2)cc1,15
TCMDC-141694,OC(=O)C(F)(F)F.Clc1nn(Cc2cccc(NC(=O)Nc3ccc(-c4ccccc4)cc3)c2)c(=O)cc1N1CCNCC1,15
TCMDC-141739,OC(=O)C(F)(F)F.Oc1ccc(CN2CCC(NC(=O)/C=C/c3ccc(Cl)c(Cl)c3)C2)cc1,15
TCMDC-141745,OC(=O)C(F)(F)F.Oc1ccccc1CN1CCCCC(NC(=O)c2cccc(Cl)c2)C1,15
TCMDC-141767,C[C@@H](NC(=O)NC(CCN1CCC2(CN(S(C)(=O)=O)c3ccccc32)CC1)c1ccc(Cl)c(Cl)c1)c1ccccc1,15
TCMDC-141778,OC(=O)C(F)(F)F.COc1ccc(NS(=O)(=O)c2ccc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc2)cc1N1CCN(CC2CC2)CC1,15
TCMDC-141788,Clc1cccc(NC(=O)N[C@H]2CCN(Cc3ccc(OCCCN4CCCCC4)cc3)C2)c1,15
TCMDC-141813,OC(=O)C(F)(F)F.O=C(C1COc2ccccc2O1)N(CCCn1ccnc1)Cc1csc(-c2ccc(CNCc3ccccc3)cc2)n1,15
TCMDC-141846,OC(=O)C(F)(F)F.O=C(Nc1cccc(CN2CCCN(CC3CC3)CC2)c1)c1ccc(-c2ccccc2)cc1,15
TCMDC-141868,OC(=O)C(F)(F)F.O=C(Nc1cccc(CN2CCCN(Cc3cccnc3)CC2)c1)c1cc2ccccc2s1,15
TCMDC-141875,OC(=O)C(F)(F)F.Oc1cccc(CN2CCCN(Cc3cccc(NC(=O)c4cc5ccccc5s4)c3)CC2)c1,15
TCMDC-141881,OC(=O)C(F)(F)F.Oc1ccc(CN2CCCN(Cc3cccc(NC(=O)c4cc(F)cc(F)c4)c3)CC2)cc1,15
TCMDC-141903,Clc1cccc(OC2CCN(CCCC(NC(=O)NCc3ccccc3)c3ccc(Cl)c(Cl)c3)CC2)c1,15
TCMDC-141951,OC(=O)C(F)(F)F.Cc1nn(-c2ccccc2)nc1C(=O)NC1CCN(CCNC(=O)c2ccc(Cl)c(Cl)c2)CC1,15
TCMDC-142035,Cc1ccc2nc(C)cc(NN=Cc3ccc(N(=O)=O)o3)c2c1,15
TCMDC-142133,COc1ccc2c(NN=Cc3ccccc3F)ccnc2c1,15
TCMDC-123556,CCOc1ccc(C(C)NC(=O)Nc2ccccc2)cc1OCC,14
TCMDC-123589,CCOc1cc(C(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)cc(OCC)c1OCC,14
TCMDC-123592,CCN(CC)c1cc(C)c2cc(NC(=O)c3cc(=O)c4ccccc4o3)ccc2n1,14
TCMDC-123596,COc1ccc(C2C(C(=O)Nc3cc(Cl)c(OC)cc3OC)c3ccccc3C(=O)N2C)cc1,14
TCMDC-123617,FC(F)(F)c1cc(Cl)c(=O)n(CC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,14
TCMDC-123649,COc1ccc(C)cc1NC(=O)CSc1nc2cccnc2n1C1CCCCC1,14
TCMDC-123762,Cc1ccc(C(C#N)c2ccc3c(C(F)(F)F)cc(C(F)(F)F)nc3n2)cc1,14
TCMDC-123833,CCC(C)(C)c1ccc(OCC(O)CN2CCCCC2)c(C(C)(C)CC)c1,14
TCMDC-123835,Cc1sc2ncnc(Sc3nc4ccccc4[nH]3)c2c1C,14
TCMDC-123843,Cc1cccc(NC(=O)NCc2ccccc2)n1,14
TCMDC-123892,CC(=C)CSc1nc2c(c(=O)n1CCc1ccccc1)C1(Cc3c-2cccc3)CCCC1,14
TCMDC-123921,NCCCNc1ccnc2cc(Cl)ccc12,14
TCMDC-123954,Clc1ccc(NC(=S)Nc2ccc(Nc3ccccc3)cc2)cc1,14
TCMDC-123964,Clc1cccc(C=NNc2ccnc3cc(Cl)ccc23)c1,14
TCMDC-123982,Cc1cc(NN=Cc2ccccc2F)c2ccccc2n1,14
TCMDC-123995,Br.CC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1,14
TCMDC-124038,COc1ccc(C2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC(C)C)C3c2ccccc2F)cc1OC,14
TCMDC-124167,OC(CN1CCN(C2CCCCC2)CC1)Cn1c2ccccc2c2cc(Br)ccc12,14
TCMDC-124177,Cc1cccc(C(=O)NC(NC(=S)Nc2ccc(N(=O)=O)cc2)C(Cl)(Cl)Cl)c1,14
TCMDC-124250,NC(=N)NN=Cc1ccccc1OCc1ccccc1Cl,14
TCMDC-124297,CN1CCC(C=Cc2c[nH]c3ccccc23)=CC1,14
TCMDC-124357,CCC(C)c1ccc(NC(=O)C(C)c2ccc(N(=O)=O)cc2)cc1,14
TCMDC-124412,Cc1cc(NCc2ccc(F)cc2)nc2cc(O)ccc12,14
TCMDC-124420,CCOc1ccc(C=CC(=O)Nc2ccc3nc(N4CCOCC4)cc(C)c3c2)cc1OC,14
TCMDC-124446,CCN(CCCNc1nc(=S)[nH]c2cc(OC)c(OC)cc12)c1ccccc1,14
TCMDC-124472,COc1ccc(CCn2c3nc4ccccn4c(=O)c3cc(C(=O)NCc3ccccc3)c2=N)cc1,14
TCMDC-124499,CC(C)CCNC(=O)c1cc(C(=O)c2cc(F)ccc2O)cn(CCC(C)C)c1=O,14
TCMDC-124555,Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,14
TCMDC-124607,COc1ccc(CN2CCCC(Nc3ccc(F)c(F)c3)C2)c(O)c1,14
TCMDC-124625,CC1CCCN(c2ccc(NC(=O)c3cccs3)cc2N(=O)=O)C1,14
TCMDC-124654,Cc1cccc(CN2CCCC3(CCN(Cc4ccccc4O)C3)C2)c1,14
TCMDC-124861,Cc1ccc(Sc2ccc(NC(=O)CN3CCN(C(=O)c4ccco4)CC3)cc2)cc1C,14
TCMDC-124896,Cc1cc(C(F)(F)F)nn1-c1ccc(NC(=O)c2ccco2)cc1,14
TCMDC-124958,COc1ccc(NC(=O)Nc2ccc(Nc3nc(C)cc(N4CCCC4)n3)cc2)cc1,14
TCMDC-124959,COc1cccc(NC(=O)Nc2ccc(Nc3nc(C)cc(N(C)C)n3)cc2)c1,14
TCMDC-125014,CC(C)c1ccccc1OCC(=O)Nc1nonc1-c1nc(C)cs1,14
TCMDC-125045,CC(C)Cn1nc(C)c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C#N)cc4)CC3)sc12,14
TCMDC-125123,CC(Oc1ccc(N(=O)=O)cc1)C(=O)Nc1ccc(S(=O)(=O)NCC=C)cc1,14
TCMDC-125151,COc1cc2c(cc1OC)C(=O)N(C)C(c1ccc(SC)cc1)C2C(=O)Nc1cc(OC)c(OC)c(OC)c1,14
TCMDC-125245,Cc1ccc(Oc2ccc(NC(=O)CNc3ccccc3N3CCCC3=O)cc2)cc1,14
TCMDC-125311,CC(Oc1ccc(Cl)cc1)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,14
TCMDC-125339,O=C(Nc1ccc2ccccc2n1)c1ccccc1-c1ccccc1,14
TCMDC-125341,O=C(Nc1ccc(C(=O)N(Cc2ccc3c(c2)OCO3)C2CCCC2)cc1)c1cccs1,14
TCMDC-125367,CC(Nc1ncc(-c2ccsc2)c(-c2nccs2)n1)c1ccc2c(c1)OCCO2,14
TCMDC-125376,COc1ccccc1CNc1ncc(-c2ccsc2)c(-c2nccs2)n1,14
TCMDC-125388,COc1cc(N(=O)=O)ccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,14
TCMDC-125545,Cl.COc1cc2c(cc1OC)-c1n(c(=O)n(C)c(=Nc3c(C)cc(C)cc3C)c1)CC2,14
TCMDC-125598,CN(C)CCCNc1ncnc2c3cc(F)ccc3[nH]c12,14
TCMDC-125679,CCOC(=O)c1c(CN(CC)CC)n(-c2ccccc2)c2cc(Br)c(O)cc12,14
TCMDC-125689,COc1cccc(NC(=O)c2ccc(NCCCN3CC(C)CC(C)C3)c(N(=O)=O)c2)c1,14
TCMDC-125731,COc1ccc(-c2nc(-c3ccc(N(=O)=O)cc3)no2)cc1OC,14
TCMDC-125829,CC(=O)c1sc2ccccc2c1O,14
TCMDC-125832,CC(Nc1nc(Nc2ccc(F)cc2)nc(SCC(N)=O)n1)c1ccccc1,14
TCMDC-125873,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,14
TCMDC-131246,Cl.CN(CC(O)c1cc(OCc2ccccc2)c(OCc2ccccc2)cc1C)Cc1ccccc1,14
TCMDC-131296,Cl.CCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,14
TCMDC-131351,OC(=O)/C=C/C(O)=O.CCCCCc1cc(OC(C)=O)c2c(c1)OC(C)(C)C=C2C1=CCN(Cc2ccccc2)CC1,14
TCMDC-131377,CCOC(=O)c1ccc(COc2ccc(C)nc2)cc1,14
TCMDC-131492,Br.CC(Cc1ccc(SC(C)(C)C)cc1)NCC(O)c1cccc(Cl)c1,14
TCMDC-131641,Cl.CCCCCCC(C)c1cc(OCCN(CC)CC)c2c(c1)OC(C)(C)C=C2c1ccncc1,14
TCMDC-131661,Cl.NC1=NC(=N)N(OCc2ccc(Cl)c(Cl)c2)CN1,14
TCMDC-131718,Cl.Cc1nc(N)nc(N)c1OCc1ccc(Cl)c(Cl)c1,14
TCMDC-131831,CCN(CC)CCNc1ccnc2[nH]c3ccc(I)cc3c12,14
TCMDC-131844,CCN(CC)CCNc1ccnc2c3ccccc3n(C)c12,14
TCMDC-131854,COc1ccc(CN(C)CCc2ccc(NC(=O)c3cccc4c3[nH]c3c(F)cccc3c4=O)c(OC)c2)cc1OC,14
TCMDC-131925,Cl.COc1cc2ncnc(Nc3ccc(OC(F)(F)c4ccccc4)cc3)c2cc1OC,14
TCMDC-131980,CCOC(=O)/C(=N\OC(C(=O)OC(C)(C)C)c1ccccc1)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1,14
TCMDC-132022,CC(C)(C)OC(=O)N(Cc1cc(-n2nnnc2C(F)(F)F)ccc1O)[C@H]1CCCN(C(=O)OC(C)(C)C)[C@H]1c1ccccc1,14
TCMDC-132174,CN(C)Cc1cccc2nc(-c3csc(Cc4cc(Cl)ccc4OCc4ccccc4)n3)[nH]c12,14
TCMDC-132176,Oc1cccc(CC(=O)Nc2ccc(-c3cccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)c3)cc2)c1,14
TCMDC-132197,Cc1cccc2nc(-c3ccc(-c4cccc(NC(=O)c5cccc(C(N)=O)c5)c4)cc3)[nH]c12,14
TCMDC-132222,OC(=O)C(F)(F)F.CN1CCC(NCc2cccc(-c3ccc(S(=O)(=O)NCCN4CCCC4)c(F)c3)c2)CC1,14
TCMDC-132250,OC(=O)C(F)(F)F.COc1ccc(CNCc2ccccc2)cc1-c1ccc(OC)c(S(=O)(=O)NCCN2CCCC2)c1,14
TCMDC-132400,NC(=O)c1ccc(C(=O)Nc2cccc(-c3csc(-c4nc5ccccc5[nH]4)c3)c2)cc1,14
TCMDC-132423,FC(F)(F)c1nc(-c2cccc(C(=O)N3CCN(c4ccncc4)CC3)c2)no1,14
TCMDC-132733,OC(=O)C(F)(F)F.COc1ccc(CNCc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)s3)c2)cc1,14
TCMDC-132737,OC(=O)C(F)(F)F.CC(C)NCc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,14
TCMDC-132740,OC(=O)C(F)(F)F.CC(C)NCc1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]3)cc2)cc1,14
TCMDC-132752,OC(=O)C(F)(F)F.FC(F)(F)c1ccc2[nH]c(-c3cccc(-c4ccc(CNCCCN5CCCC5=O)cc4)c3)nc2c1,14
TCMDC-132762,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3ccc(-c4cccc(CNCCCN5CCCC5=O)c4)s3)[nH]c12,14
TCMDC-132771,OC(=O)C(F)(F)F.CCCCCN1CCC(NS(=O)(=O)c2ccc(C(=O)Nc3cccc(C(F)(F)F)c3)cc2)C1,14
TCMDC-132778,OC(=O)C(F)(F)F.CCCCCN1CCCCC(NS(=O)(=O)c2ccc(C(=O)Nc3cccc(C(F)(F)F)c3)cc2)C1,14
TCMDC-132803,OC(=O)C(F)(F)F.CC(C)CNCc1ccc(-c2ccc(-c3nc4cccc(C)c4[nH]3)cc2)cc1,14
TCMDC-132813,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3ccc(-c4ccc(CNCc5ccc(CN)cc5)cc4)cc3)[nH]c12,14
TCMDC-132928,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3cccc(-c4cccc(CNCc5cccc(N)c5)c4)c3)[nH]c12,14
TCMDC-132964,OC(=O)C(F)(F)F.FC(F)(F)c1ccc2[nH]c(-c3cccc(-c4ccc(CNCc5cnn(-c6ccccc6)n5)cc4)c3)nc2c1,14
TCMDC-133121,OC(=O)C(F)(F)F.OCC1CCN(Cc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)CC1,14
TCMDC-133127,OC(=O)C(F)(F)F.OCC1CCN(Cc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)s3)cc2)CC1,14
TCMDC-133297,Fc1cccc(CNC(=O)Nc2ccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)cc2)c1,14
TCMDC-133338,OC(=O)C(F)(F)F.COc1ccc(-c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1CN1CCNCC1,14
TCMDC-133341,OC(=O)C(F)(F)F.COc1ccc(-c2cccc(NC(=O)c3ccc(C#N)cc3)c2)cc1CN(C)CCN(C)C,14
TCMDC-133358,CC(=O)Nc1ccc(OCCCCN(Cc2ccccc2C(F)(F)F)c2ccc(C(F)(F)F)c(C#N)c2)c(Cl)c1,14
TCMDC-133373,Cc1ccccc1CNc1noc(-c2c(F)cccc2Cl)n1,14
TCMDC-133441,OC(=O)C(F)(F)F.NC1CCN(c2nc(NCCc3ccc(O)cc3)nc(NCc3ccccc3-c3ccccc3)n2)CC1,14
TCMDC-133460,Cc1ccc(Nc2nc(C)cc(Nc3cccc(C#N)c3)n2)cc1,14
TCMDC-133689,OC(=O)C(F)(F)F.FC(F)(F)c1cccc(NC(=O)c2ccc(S(=O)(=O)NCC3CCCN3CC3CCCCC3)cc2)c1,14
TCMDC-133715,OC(=O)C(F)(F)F.COc1ccc(Cl)cc1-c1nc(C(=O)NCCN2CCCCC2)c(C(C)C)s1,14
TCMDC-133782,OC(=O)C(F)(F)F.Oc1ccc(CCNc2nc(NCc3ccc4cc(Cl)ccc4c3)nc(N3CCNCC3)n2)cc1,14
TCMDC-133836,OC(=O)C(F)(F)F.OC1CCCN(Cc2ccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)cc2)C1,14
TCMDC-133875,OC(=O)C(F)(F)F.NC1CCN(Cc2cccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)c2)C1,14
TCMDC-133997,CN1CCC(Nc2cc(C)nc(Nc3ccc(C)cc3)n2)CC1,14
TCMDC-134026,OC(=O)C(F)(F)F.Nc1cc(-c2cccc(C(F)(F)F)c2)nn1-c1nc(N)nc(-c2ccccn2)n1,14
TCMDC-134081,O=S(=O)(Nc1ccc(CCN2CCC(N3CCCCC3)CC2)cc1)c1cccc2cccnc12,14
TCMDC-134171,OC(=O)C(F)(F)F.OC(CN1CCC(c2c[nH]c3ccccc23)CC1)C1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CC1,14
TCMDC-134237,OC(=O)C(F)(F)F.CCC(NCc1ccc(-c2cncc(C(=O)NCC(C)C)c2)cc1)c1ccccc1,14
TCMDC-134240,OC(=O)C(F)(F)F.CC[C@H](C)CNC(=O)c1cncc(-c2ccc(CNC3Cc4ccccc4C3)cc2)c1,14
TCMDC-134335,OC(=O)C(F)(F)F.CC(C)Oc1cccc(-c2ccc(C(=O)NC3CCN(Cc4ccc(NC(C)=O)cc4)CC3)s2)c1,14
TCMDC-134433,OC(=O)C(F)(F)F.CCc1ccc(CN2CCC(CNC(=O)c3cc(-c4ccccc4Cl)cs3)C2)cc1,14
TCMDC-134528,Clc1cc(Cl)cc(/C(CN2CCC(c3ccccc3)CC2)=C/CN2C(=O)COc3ccccc32)c1,14
TCMDC-134578,OC(=O)C(F)(F)F.Cc1ccccc1N1CCN(c2ccc(C(=O)NC3CC3)cn2)CC1,14
TCMDC-134648,Cl.COc1ccc2ncc(C)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CS5)CC3)c2c1,14
TCMDC-134652,COc1ccc2nccc(N3CCC(NCc4ccc5c(n4)NC(=O)CS5)CC3)c2n1,14
TCMDC-134662,OC(=O)C(F)(F)F.CC(C)c1sc(N2CCC(C)CC2)nc1C(=O)Nc1cccc2c1CCCC2,14
TCMDC-134728,Cc1[nH]c(C)c(-c2ccc(Oc3ccc(F)cc3)cc2)c(=O)c1Cl,14
TCMDC-134865,OC(=O)C(F)(F)F.Cc1cc(NCCC(=O)NCCOc2ccccc2)nc(NCCc2ccc(F)cc2)n1,14
TCMDC-134883,OC(=O)C(F)(F)F.COc1ccc(NC(=O)CCNc2cc(C)nc(NCc3cccc(C)c3)n2)cc1,14
TCMDC-134926,OC(=O)C(F)(F)F.Cc1cc(NCCC(=O)Nc2ccccc2)nc(NCC2CCCCC2)n1,14
TCMDC-135030,Cn1nc(-c2cccc(CNC3CCc4ccccc43)c2)c2cnc(NC3CCCC3)nc12,14
TCMDC-135092,Fc1cccc(COc2ccc(-n3ccc4c(NCCCn5ccnc5)ncnc34)cc2Cl)n1,14
TCMDC-135104,OC(=O)C(F)(F)F.COc1cccc(NC(=O)c2nc(N3CCN(c4ccncc4)CC3)ccc2Cl)c1,14
TCMDC-135171,Cl.CCNc1cc(N2CCCCS2(=O)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCc2ccccc2)c1,14
TCMDC-135304,Cl.CCNc1cc(N2CCCCS2(=O)=O)cc(C(=O)N[C@@H](Cc2ccco2)[C@H](O)CNC2CCCCC2)c1,14
TCMDC-135344,CCOc1ccc(C(=O)N2CCOC(CCN3CCC(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc1,14
TCMDC-135440,Cl.CN1CCN(c2ccc(Nc3c(C(N)=O)cnc4cc(-c5ccoc5)ccc34)cc2)CC1,14
